101;62;53;AIR;
101;62;54;AIR;
101;62;55;AIR;
101;62;56;AIR;
101;62;57;AIR;
101;62;58;AIR;
101;62;59;AIR;
101;62;60;AIR;
101;62;61;AIR;
101;62;62;AIR;
101;62;63;AIR;
101;62;64;AIR;
101;62;65;AIR;
101;62;66;AIR;
101;62;67;AIR;
101;62;68;AIR;
101;62;69;AIR;
101;62;70;AIR;
101;62;71;AIR;
101;62;72;AIR;
101;62;73;AIR;
101;62;74;AIR;
101;62;75;AIR;
101;62;76;AIR;
101;62;77;AIR;
101;62;78;AIR;
101;62;79;AIR;
101;62;80;AIR;
101;62;81;AIR;
101;62;82;AIR;
101;63;53;AIR;
101;63;54;AIR;
101;63;55;AIR;
101;63;56;AIR;
101;63;57;DIRT;
101;63;58;DIRT;
101;63;59;DIRT;
101;63;60;DIRT;
101;63;61;DIRT;
101;63;62;DIRT;
101;63;63;DIRT;
101;63;64;DIRT;
101;63;65;AIR;
101;63;66;AIR;
101;63;67;AIR;
101;63;68;AIR;
101;63;69;AIR;
101;63;70;AIR;
101;63;71;AIR;
101;63;72;AIR;
101;63;73;AIR;
101;63;74;AIR;
101;63;75;AIR;
101;63;76;AIR;
101;63;77;AIR;
101;63;78;AIR;
101;63;79;AIR;
101;63;80;AIR;
101;63;81;AIR;
101;63;82;AIR;
101;64;53;AIR;
101;64;54;AIR;
101;64;55;AIR;
101;64;56;AIR;
101;64;57;GRASS_BLOCK;
101;64;58;GRASS_BLOCK;
101;64;59;GRASS_BLOCK;
101;64;60;GRASS_BLOCK;
101;64;61;GRASS_BLOCK;
101;64;62;GRASS_BLOCK;
101;64;63;GRASS_BLOCK;
101;64;64;GRASS_BLOCK;
101;64;65;AIR;
101;64;66;AIR;
101;64;67;AIR;
101;64;68;AIR;
101;64;69;AIR;
101;64;70;AIR;
101;64;71;AIR;
101;64;72;AIR;
101;64;73;AIR;
101;64;74;AIR;
101;64;75;AIR;
101;64;76;AIR;
101;64;77;AIR;
101;64;78;AIR;
101;64;79;AIR;
101;64;80;AIR;
101;64;81;AIR;
101;64;82;AIR;
101;65;53;AIR;
101;65;54;AIR;
101;65;55;AIR;
101;65;56;AIR;
101;65;57;AIR;
101;65;58;AIR;
101;65;59;AIR;
101;65;60;AIR;
101;65;61;AIR;
101;65;62;AIR;
101;65;63;AIR;
101;65;64;AIR;
101;65;65;AIR;
101;65;66;AIR;
101;65;67;AIR;
101;65;68;AIR;
101;65;69;AIR;
101;65;70;AIR;
101;65;71;AIR;
101;65;72;AIR;
101;65;73;AIR;
101;65;74;AIR;
101;65;75;AIR;
101;65;76;AIR;
101;65;77;AIR;
101;65;78;AIR;
101;65;79;AIR;
101;65;80;AIR;
101;65;81;AIR;
101;65;82;AIR;
101;66;53;AIR;
101;66;54;AIR;
101;66;55;AIR;
101;66;56;AIR;
101;66;57;AIR;
101;66;58;AIR;
101;66;59;AIR;
101;66;60;AIR;
101;66;61;AIR;
101;66;62;AIR;
101;66;63;AIR;
101;66;64;AIR;
101;66;65;AIR;
101;66;66;AIR;
101;66;67;AIR;
101;66;68;AIR;
101;66;69;AIR;
101;66;70;AIR;
101;66;71;AIR;
101;66;72;AIR;
101;66;73;AIR;
101;66;74;AIR;
101;66;75;AIR;
101;66;76;AIR;
101;66;77;AIR;
101;66;78;AIR;
101;66;79;AIR;
101;66;80;AIR;
101;66;81;AIR;
101;66;82;AIR;
101;67;53;AIR;
101;67;54;AIR;
101;67;55;AIR;
101;67;56;AIR;
101;67;57;AIR;
101;67;58;AIR;
101;67;59;AIR;
101;67;60;AIR;
101;67;61;AIR;
101;67;62;AIR;
101;67;63;AIR;
101;67;64;AIR;
101;67;65;AIR;
101;67;66;AIR;
101;67;67;AIR;
101;67;68;AIR;
101;67;69;AIR;
101;67;70;AIR;
101;67;71;AIR;
101;67;72;AIR;
101;67;73;AIR;
101;67;74;AIR;
101;67;75;AIR;
101;67;76;AIR;
101;67;77;AIR;
101;67;78;AIR;
101;67;79;AIR;
101;67;80;AIR;
101;67;81;AIR;
101;67;82;AIR;
101;68;53;AIR;
101;68;54;AIR;
101;68;55;AIR;
101;68;56;AIR;
101;68;57;AIR;
101;68;58;AIR;
101;68;59;AIR;
101;68;60;AIR;
101;68;61;AIR;
101;68;62;AIR;
101;68;63;AIR;
101;68;64;AIR;
101;68;65;AIR;
101;68;66;AIR;
101;68;67;AIR;
101;68;68;AIR;
101;68;69;AIR;
101;68;70;AIR;
101;68;71;AIR;
101;68;72;AIR;
101;68;73;AIR;
101;68;74;AIR;
101;68;75;AIR;
101;68;76;AIR;
101;68;77;AIR;
