0;0;0;STONE;
0;1;0;STONE;
0;2;0;STONE;
0;3;0;STONE;
0;4;0;STONE;
0;5;0;STONE;
0;6;0;STONE;
0;7;0;STONE;
0;8;0;STONE;
0;9;0;STONE;
0;10;0;STONE;
0;11;0;STONE;
0;12;0;STONE;
0;13;0;STONE;
0;14;0;STONE;
0;15;0;STONE;
0;16;0;STONE;
0;17;0;STONE;
0;18;0;STONE;
0;19;0;STONE;
0;20;0;STONE;
0;21;0;STONE;
0;22;0;STONE;
0;23;0;STONE;
0;24;0;BLUE_TERRACOTTA;
0;25;0;BLUE_TERRACOTTA;
0;26;0;BLUE_TERRACOTTA;
0;27;0;BLUE_TERRACOTTA;
0;28;0;BLUE_TERRACOTTA;
0;29;0;BLUE_TERRACOTTA;
0;30;0;BLUE_TERRACOTTA;
0;31;0;BLUE_TERRACOTTA;
0;32;0;BLUE_TERRACOTTA;
0;33;0;BLUE_TERRACOTTA;
0;34;0;BLUE_TERRACOTTA;
0;35;0;GOLD_BLOCK;
0;36;0;GOLD_BLOCK;
0;37;0;GOLD_BLOCK;
0;38;0;GOLD_BLOCK;
0;39;0;GOLD_BLOCK;
0;-5;1;DIORITE;
0;-4;1;STONE;
0;-3;1;STONE;
0;-2;1;STONE;
0;-1;1;STONE;
0;0;1;STONE;
0;1;1;STONE;
0;2;1;STONE;
0;3;1;STONE;
0;4;1;STONE;
0;5;1;STONE;
0;6;1;STONE;
0;7;1;STONE;
0;8;1;STONE;
0;9;1;STONE;
0;10;1;STONE;
0;11;1;STONE;
0;12;1;STONE;
0;13;1;STONE;
0;14;1;STONE;
0;15;1;STONE;
0;16;1;STONE;
0;17;1;STONE;
0;18;1;STONE;
0;19;1;STONE;
0;20;1;STONE;
0;21;1;STONE;
0;22;1;STONE;
0;23;1;STONE;
0;24;1;BLUE_TERRACOTTA;
0;25;1;BLUE_TERRACOTTA;
0;26;1;BLUE_TERRACOTTA;
0;27;1;BLUE_TERRACOTTA;
0;28;1;BLUE_TERRACOTTA;
0;29;1;BLUE_TERRACOTTA;
0;30;1;BLUE_TERRACOTTA;
0;31;1;BLUE_TERRACOTTA;
0;32;1;BLUE_TERRACOTTA;
0;33;1;BLUE_TERRACOTTA;
0;34;1;BLUE_TERRACOTTA;
0;35;1;GOLD_BLOCK;
0;36;1;GOLD_BLOCK;
0;37;1;GOLD_BLOCK;
0;38;1;GOLD_BLOCK;
0;39;1;GOLD_BLOCK;
0;-5;2;DIORITE;
0;-4;2;STONE;
0;-3;2;STONE;
0;-2;2;STONE;
0;-1;2;STONE;
0;0;2;STONE;
0;1;2;STONE;
0;2;2;STONE;
0;3;2;STONE;
0;4;2;STONE;
0;5;2;STONE;
0;6;2;STONE;
0;7;2;STONE;
0;8;2;STONE;
0;9;2;STONE;
0;10;2;STONE;
0;11;2;STONE;
0;12;2;STONE;
0;13;2;STONE;
0;14;2;STONE;
0;15;2;STONE;
0;16;2;STONE;
0;17;2;STONE;
0;18;2;STONE;
0;19;2;STONE;
0;20;2;STONE;
0;21;2;STONE;
0;22;2;STONE;
0;23;2;STONE;
0;24;2;BLUE_TERRACOTTA;
