0;0;0;GRASS_BLOCK;
0;0;1;GRASS_BLOCK;
0;0;2;GRASS_BLOCK;
0;0;3;GRASS_BLOCK;
0;0;4;GRASS_BLOCK;
0;0;5;GRASS_BLOCK;
0;0;6;GRASS_BLOCK;
0;0;7;GRASS_BLOCK;
0;0;8;GRASS_BLOCK;
0;0;9;GRASS_BLOCK;
0;0;10;DIRT;
0;0;11;GRASS_BLOCK;
0;0;12;GRASS_BLOCK;
0;0;13;DIRT;
0;0;14;GRASS_BLOCK;
0;0;15;GRASS_BLOCK;
0;1;0;AIR;
0;1;1;AIR;
0;1;2;AIR;
0;1;3;AIR;
0;1;4;AIR;
0;1;5;AIR;
0;1;6;AIR;
0;1;7;AIR;
0;1;8;AIR;
0;1;9;AIR;
0;1;10;AIR;
0;1;11;AIR;
0;1;12;AIR;
0;1;13;AIR;
0;1;14;AIR;
0;1;15;AIR;
0;2;0;AIR;
0;2;1;AIR;
0;2;2;AIR;
0;2;3;AIR;
0;2;4;AIR;
0;2;5;AIR;
0;2;6;AIR;
0;2;7;AIR;
0;2;8;AIR;
0;2;9;AIR;
0;2;10;AIR;
0;2;11;AIR;
0;2;12;AIR;
0;2;13;AIR;
0;2;14;AIR;
0;2;15;AIR;
1;0;0;GRASS_BLOCK;
1;0;1;GRASS_BLOCK;
1;0;2;SANDSTONE;
1;0;3;SANDSTONE;
1;0;4;SANDSTONE;
1;0;5;SANDSTONE;
1;0;6;SANDSTONE;
1;0;7;SANDSTONE;
1;0;8;SANDSTONE;
1;0;9;SANDSTONE;
1;0;10;SANDSTONE;
1;0;11;SANDSTONE;
1;0;12;SANDSTONE;
1;0;13;SANDSTONE;
1;0;14;GRASS_BLOCK;
1;0;15;GRASS_BLOCK;
1;1;0;AIR;
1;1;1;AIR;
1;1;2;AIR;
1;1;3;AIR;
1;1;4;AIR;
1;1;5;AIR;
1;1;6;AIR;
1;1;7;AIR;
1;1;8;AIR;
1;1;9;AIR;
1;1;10;AIR;
1;1;11;AIR;
1;1;12;AIR;
1;1;13;AIR;
1;1;14;AIR;
1;1;15;AIR;
1;2;0;AIR;
1;2;1;AIR;
1;2;2;AIR;
1;2;3;AIR;
1;2;4;AIR;
1;2;5;AIR;
1;2;6;AIR;
1;2;7;AIR;
1;2;8;AIR;
1;2;9;AIR;
1;2;10;AIR;
1;2;11;AIR;
1;2;12;AIR;
1;2;13;AIR;
1;2;14;AIR;
1;2;15;AIR;
2;0;0;GRASS_BLOCK;
2;0;1;SANDSTONE;
2;0;2;SANDSTONE;
2;0;3;SANDSTONE;
2;0;4;SANDSTONE;
2;0;5;SANDSTONE;
2;0;6;SANDSTONE;
2;0;7;SANDSTONE;
2;0;8;SANDSTONE;
2;0;9;SANDSTONE;
2;0;10;SANDSTONE;
2;0;11;SANDSTONE;
2;0;12;SANDSTONE;
2;0;13;SANDSTONE;
2;0;14;SANDSTONE;
2;0;15;GRASS_BLOCK;
2;1;0;AIR;
2;1;1;AIR;
2;1;2;AIR;
2;1;3;AIR;
2;1;4;AIR;
2;1;5;AIR;
2;1;6;AIR;
2;1;7;AIR;
2;1;8;AIR;
2;1;9;AIR;
2;1;10;AIR;
2;1;11;AIR;
2;1;12;AIR;
2;1;13;AIR;
2;1;14;AIR;
2;1;15;AIR;
2;2;0;AIR;
2;2;1;AIR;
2;2;2;AIR;
2;2;3;AIR;
2;2;4;AIR;
2;2;5;AIR;
2;2;6;AIR;
2;2;7;AIR;
2;2;8;AIR;
2;2;9;AIR;
2;2;10;AIR;
2;2;11;AIR;
2;2;12;AIR;
2;2;13;AIR;
2;2;14;AIR;
2;2;15;AIR;
3;0;0;GRASS_BLOCK;
3;0;1;SANDSTONE;
3;0;2;SANDSTONE;
3;0;3;SANDSTONE;
3;0;4;SANDSTONE;
3;0;5;SANDSTONE;
3;0;6;SANDSTONE;
3;0;7;SANDSTONE;
3;0;8;SANDSTONE;
3;0;9;SANDSTONE;
3;0;10;SANDSTONE;
3;0;11;SANDSTONE;
3;0;12;SANDSTONE;
3;0;13;SANDSTONE;
3;0;14;SANDSTONE;
3;0;15;GRASS_BLOCK;
3;1;0;AIR;
3;1;1;AIR;
3;1;2;AIR;
3;1;3;AIR;
3;1;4;AIR;
3;1;5;AIR;
3;1;6;AIR;
3;1;7;AIR;
3;1;8;AIR;
3;1;9;AIR;
3;1;10;SAND;
3;1;11;SAND;
3;1;12;AIR;
3;1;13;AIR;
3;1;14;AIR;
3;1;15;AIR;
3;2;0;AIR;
3;2;1;AIR;
3;2;2;AIR;
3;2;3;AIR;
3;2;4;AIR;
3;2;5;AIR;
3;2;6;AIR;
3;2;7;AIR;
3;2;8;AIR;
3;2;9;AIR;
3;2;10;AIR;
3;2;11;AIR;
3;2;12;AIR;
3;2;13;AIR;
3;2;14;AIR;
3;2;15;AIR;
4;0;0;GRASS_BLOCK;
4;0;1;SANDSTONE;
4;0;2;SANDSTONE;
4;0;3;SANDSTONE;
4;0;4;SANDSTONE;
4;0;5;SANDSTONE;
4;0;6;SANDSTONE;
4;0;7;SANDSTONE;
4;0;8;SANDSTONE;
4;0;9;SANDSTONE;
4;0;10;SANDSTONE;
4;0;11;SANDSTONE;
4;0;12;SANDSTONE;
4;0;13;SANDSTONE;
4;0;14;SANDSTONE;
4;0;15;GRASS_BLOCK;
4;1;0;AIR;
4;1;1;AIR;
4;1;2;AIR;
4;1;3;AIR;
4;1;4;AIR;
4;1;5;SAND;
4;1;6;AIR;
4;1;7;AIR;
4;1;8;AIR;
4;1;9;SAND;
4;1;10;SAND;
4;1;11;SAND;
4;1;12;AIR;
4;1;13;AIR;
4;1;14;AIR;
4;1;15;AIR;
4;2;0;AIR;
4;2;1;AIR;
4;2;2;AIR;
4;2;3;AIR;
4;2;4;AIR;
4;2;5;AIR;
4;2;6;AIR;
4;2;7;AIR;
4;2;8;AIR;
4;2;9;AIR;
4;2;10;AIR;
4;2;11;AIR;
4;2;12;AIR;
4;2;13;AIR;
4;2;14;AIR;
4;2;15;AIR;
5;0;0;GRASS_BLOCK;
5;0;1;SANDSTONE;
5;0;2;SANDSTONE;
5;0;3;SANDSTONE;
5;0;4;SANDSTONE;
5;0;5;SANDSTONE;
5;0;6;SANDSTONE;
5;0;7;SANDSTONE;
5;0;8;SANDSTONE;
5;0;9;SANDSTONE;
5;0;10;SANDSTONE;
5;0;11;SANDSTONE;
5;0;12;SANDSTONE;
5;0;13;SANDSTONE;
5;0;14;SANDSTONE;
5;0;15;GRASS_BLOCK;
5;1;0;AIR;
5;1;1;AIR;
5;1;2;AIR;
5;1;3;AIR;
5;1;4;SAND;
5;1;5;SAND;
5;1;6;SAND;
5;1;7;AIR;
5;1;8;AIR;
5;1;9;AIR;
5;1;10;SAND;
5;1;11;AIR;
5;1;12;AIR;
5;1;13;AIR;
5;1;14;AIR;
5;1;15;AIR;
5;2;0;AIR;
5;2;1;AIR;
5;2;2;AIR;
5;2;3;AIR;
5;2;4;AIR;
5;2;5;AIR;
5;2;6;AIR;
5;2;7;AIR;
5;2;8;AIR;
5;2;9;AIR;
5;2;10;AIR;
5;2;11;AIR;
5;2;12;AIR;
5;2;13;AIR;
