3936;144;13810;DARK_OAK_PLANKS;
3936;144;13811;DARK_OAK_PLANKS;
3936;144;13812;DARK_OAK_PLANKS;
3936;144;13813;DARK_OAK_PLANKS;
3936;144;13814;DARK_OAK_PLANKS;
3937;144;13810;DARK_OAK_PLANKS;
3937;144;13811;AIR;
3937;144;13812;AIR;
3937;144;13813;AIR;
3937;144;13814;DARK_OAK_PLANKS;
3938;144;13810;DARK_OAK_PLANKS;
3938;144;13811;AIR;
3938;144;13812;CHAIN;
3938;144;13813;LADDER;
3938;144;13814;DARK_OAK_PLANKS;
3939;144;13810;DARK_OAK_PLANKS;
3939;144;13811;AIR;
3939;144;13812;AIR;
3939;144;13813;AIR;
3939;144;13814;DARK_OAK_PLANKS;
3940;144;13810;DARK_OAK_PLANKS;
3940;144;13811;DARK_OAK_PLANKS;
3940;144;13812;DARK_OAK_PLANKS;
3940;144;13813;DARK_OAK_PLANKS;
3940;144;13814;DARK_OAK_PLANKS;
