0;0;0;DIORITE;
0;1;0;DIORITE;
0;2;0;DIORITE;
0;3;0;DIORITE;
0;4;0;STONE;
0;5;0;STONE;
0;6;0;STONE;
0;7;0;STONE;
0;8;0;STONE;
0;9;0;STONE;
0;10;0;STONE;
0;11;0;STONE;
0;12;0;STONE;
0;13;0;STONE;
0;14;0;STONE;
0;15;0;STONE;
0;16;0;STONE;
0;17;0;STONE;
0;18;0;STONE;
0;19;0;STONE;
0;20;0;STONE;
0;21;0;STONE;
0;22;0;STONE;
0;23;0;STONE;
0;24;0;STONE;
0;25;0;STONE;
0;26;0;STONE;
0;27;0;STONE;
0;28;0;STONE;
0;29;0;STONE;
0;30;0;STONE;
0;31;0;STONE;
0;32;0;STONE;
0;33;0;BLUE_TERRACOTTA;
0;34;0;BLUE_TERRACOTTA;
0;35;0;BLUE_TERRACOTTA;
0;36;0;BLUE_TERRACOTTA;
0;37;0;BLUE_TERRACOTTA;
0;38;0;BLUE_TERRACOTTA;
0;39;0;BLUE_TERRACOTTA;
0;40;0;BLUE_TERRACOTTA;
0;41;0;BLUE_TERRACOTTA;
0;42;0;BLUE_TERRACOTTA;
0;43;0;GOLD_BLOCK;
0;44;0;GOLD_BLOCK;
0;0;1;DIORITE;
0;1;1;DIORITE;
0;2;1;DIORITE;
0;3;1;DIORITE;
0;4;1;STONE;
0;5;1;STONE;
0;6;1;STONE;
0;7;1;STONE;
0;8;1;STONE;
0;9;1;STONE;
0;10;1;STONE;
0;11;1;STONE;
0;12;1;STONE;
0;13;1;STONE;
0;14;1;STONE;
0;15;1;STONE;
0;16;1;STONE;
0;17;1;STONE;
0;18;1;STONE;
0;19;1;STONE;
0;20;1;STONE;
0;21;1;STONE;
0;22;1;STONE;
0;23;1;STONE;
0;24;1;STONE;
0;25;1;STONE;
0;26;1;STONE;
0;27;1;STONE;
0;28;1;STONE;
0;29;1;STONE;
0;30;1;STONE;
0;31;1;STONE;
0;32;1;STONE;
0;33;1;BLUE_TERRACOTTA;
0;34;1;BLUE_TERRACOTTA;
0;35;1;BLUE_TERRACOTTA;
0;36;1;BLUE_TERRACOTTA;
0;37;1;BLUE_TERRACOTTA;
0;38;1;BLUE_TERRACOTTA;
0;39;1;BLUE_TERRACOTTA;
0;40;1;BLUE_TERRACOTTA;
0;41;1;BLUE_TERRACOTTA;
0;42;1;BLUE_TERRACOTTA;
0;43;1;GOLD_BLOCK;
0;44;1;GOLD_BLOCK;
0;0;2;DIORITE;
0;1;2;DIORITE;
0;2;2;DIORITE;
0;3;2;DIORITE;
0;4;2;STONE;
0;5;2;STONE;
0;6;2;STONE;
0;7;2;STONE;
0;8;2;STONE;
0;9;2;STONE;
0;10;2;STONE;
0;11;2;STONE;
0;12;2;STONE;
0;13;2;STONE;
0;14;2;STONE;
0;15;2;STONE;
0;16;2;STONE;
0;17;2;STONE;
0;18;2;STONE;
0;19;2;STONE;
0;20;2;STONE;
0;21;2;STONE;
0;22;2;STONE;
0;23;2;STONE;
0;24;2;STONE;
0;25;2;STONE;
0;26;2;STONE;
0;27;2;STONE;
0;28;2;STONE;
0;29;2;STONE;
0;30;2;STONE;
0;31;2;STONE;
0;32;2;STONE;
0;33;2;BLUE_TERRACOTTA;
0;34;2;BLUE_TERRACOTTA;
0;35;2;BLUE_TERRACOTTA;
0;36;2;BLUE_TERRACOTTA;
0;37;2;BLUE_TERRACOTTA;
0;38;2;BLUE_TERRACOTTA;
0;39;2;BLUE_TERRACOTTA;
0;40;2;BLUE_TERRACOTTA;
0;41;2;BLUE_TERRACOTTA;
0;42;2;BLUE_TERRACOTTA;
0;43;2;GOLD_BLOCK;
0;44;2;GOLD_BLOCK;
0;0;3;DIORITE;
0;1;3;DIORITE;
0;2;3;DIORITE;
0;3;3;DIORITE;
0;4;3;STONE;
0;5;3;STONE;
0;6;3;STONE;
0;7;3;STONE;
0;8;3;STONE;
0;9;3;STONE;
0;10;3;STONE;
0;11;3;STONE;
0;12;3;STONE;
0;13;3;STONE;
0;14;3;STONE;
0;15;3;STONE;
0;16;3;STONE;
0;17;3;STONE;
0;18;3;STONE;
0;19;3;STONE;
0;20;3;STONE;
0;21;3;STONE;
0;22;3;STONE;
0;23;3;STONE;
0;24;3;STONE;
0;25;3;STONE;
0;26;3;STONE;
0;27;3;STONE;
0;28;3;STONE;
0;29;3;STONE;
0;30;3;STONE;
0;31;3;STONE;
0;32;3;STONE;
0;33;3;BLUE_TERRACOTTA;
0;34;3;BLUE_TERRACOTTA;
0;35;3;BLUE_TERRACOTTA;
0;36;3;BLUE_TERRACOTTA;
0;37;3;BLUE_TERRACOTTA;
0;38;3;BLUE_TERRACOTTA;
0;39;3;BLUE_TERRACOTTA;
0;40;3;BLUE_TERRACOTTA;
0;41;3;BLUE_TERRACOTTA;
0;42;3;BLUE_TERRACOTTA;
0;43;3;GOLD_BLOCK;
0;44;3;GOLD_BLOCK;
0;0;4;DIORITE;
0;1;4;DIORITE;
0;2;4;DIORITE;
0;3;4;DIORITE;
0;4;4;STONE;
0;5;4;STONE;
0;6;4;STONE;
0;7;4;STONE;
0;8;4;STONE;
0;9;4;STONE;
0;10;4;STONE;
0;11;4;STONE;
0;12;4;STONE;
0;13;4;STONE;
0;14;4;STONE;
0;15;4;STONE;
0;16;4;STONE;
0;17;4;STONE;
0;18;4;STONE;
0;19;4;STONE;
0;20;4;STONE;
0;21;4;STONE;
0;22;4;STONE;
0;23;4;STONE;
0;24;4;STONE;
0;25;4;STONE;
0;26;4;STONE;
0;27;4;STONE;
0;28;4;STONE;
0;29;4;STONE;
0;30;4;STONE;
0;31;4;STONE;
0;32;4;STONE;
0;33;4;BLUE_TERRACOTTA;
0;34;4;BLUE_TERRACOTTA;
0;35;4;BLUE_TERRACOTTA;
0;36;4;BLUE_TERRACOTTA;
0;37;4;BLUE_TERRACOTTA;
0;38;4;BLUE_TERRACOTTA;
0;39;4;BLUE_TERRACOTTA;
0;40;4;BLUE_TERRACOTTA;
0;41;4;BLUE_TERRACOTTA;
0;42;4;BLUE_TERRACOTTA;
0;43;4;GOLD_BLOCK;
0;44;4;GOLD_BLOCK;
0;0;5;DIORITE;
0;1;5;DIORITE;
0;2;5;DIORITE;
0;3;5;DIORITE;
0;4;5;STONE;
0;5;5;STONE;
0;6;5;STONE;
0;7;5;STONE;
0;8;5;STONE;
0;9;5;STONE;
0;10;5;STONE;
0;11;5;STONE;
0;12;5;STONE;
0;13;5;STONE;
0;14;5;STONE;
0;15;5;STONE;
0;16;5;STONE;
0;17;5;STONE;
0;18;5;STONE;
0;19;5;STONE;
0;20;5;STONE;
0;21;5;STONE;
0;22;5;STONE;
0;23;5;STONE;
0;24;5;STONE;
0;25;5;STONE;
0;26;5;STONE;
0;27;5;STONE;
0;28;5;STONE;
0;29;5;STONE;
0;30;5;STONE;
0;31;5;STONE;
0;32;5;STONE;
0;33;5;BLUE_TERRACOTTA;
0;34;5;BLUE_TERRACOTTA;
0;35;5;BLUE_TERRACOTTA;
0;36;5;BLUE_TERRACOTTA;
0;37;5;BLUE_TERRACOTTA;
0;38;5;BLUE_TERRACOTTA;
0;39;5;BLUE_TERRACOTTA;
0;40;5;BLUE_TERRACOTTA;
0;41;5;BLUE_TERRACOTTA;
0;42;5;BLUE_TERRACOTTA;
0;43;5;GOLD_BLOCK;
0;44;5;GOLD_BLOCK;
0;0;6;DIORITE;
0;1;6;DIORITE;
0;2;6;DIORITE;
0;3;6;DIORITE;
0;4;6;STONE;
0;5;6;STONE;
0;6;6;STONE;
0;7;6;STONE;
0;8;6;STONE;
0;9;6;STONE;
0;10;6;STONE;
0;11;6;STONE;
0;12;6;STONE;
0;13;6;STONE;
0;14;6;STONE;
0;15;6;STONE;
0;16;6;STONE;
0;17;6;STONE;
0;18;6;STONE;
0;19;6;STONE;
0;20;6;STONE;
0;21;6;STONE;
0;22;6;STONE;
0;23;6;STONE;
0;24;6;STONE;
0;25;6;STONE;
0;26;6;STONE;
0;27;6;STONE;
0;28;6;STONE;
0;29;6;STONE;
0;30;6;STONE;
0;31;6;STONE;
0;32;6;STONE;
0;33;6;BLUE_TERRACOTTA;
0;34;6;BLUE_TERRACOTTA;
0;35;6;BLUE_TERRACOTTA;
0;36;6;BLUE_TERRACOTTA;
0;37;6;BLUE_TERRACOTTA;
0;38;6;BLUE_TERRACOTTA;
0;39;6;BLUE_TERRACOTTA;
0;40;6;BLUE_TERRACOTTA;
0;41;6;BLUE_TERRACOTTA;
0;42;6;BLUE_TERRACOTTA;
0;43;6;GOLD_BLOCK;
0;44;6;GOLD_BLOCK;
0;0;7;DIORITE;
0;1;7;DIORITE;
0;2;7;DIORITE;
0;3;7;DIORITE;
0;4;7;STONE;
0;5;7;STONE;
0;6;7;STONE;
0;7;7;STONE;
0;8;7;STONE;
0;9;7;STONE;
0;10;7;STONE;
0;11;7;STONE;
0;12;7;STONE;
0;13;7;STONE;
0;14;7;STONE;
0;15;7;STONE;
0;16;7;STONE;
0;17;7;STONE;
0;18;7;STONE;
0;19;7;STONE;
0;20;7;STONE;
0;21;7;STONE;
0;22;7;STONE;
0;23;7;STONE;
0;24;7;STONE;
0;25;7;STONE;
